"year","code","name","K_AMD","pct_growth","pct_growth_text","pct_part","pct_part_text"
2023,"1054","Միջուկային և ճառագայթային անվտանգության կարգավորում",356799.2,0.11524076189118748,"11.5%",1.377085670874361e-4,"0.0%"
2024,"1054","Միջուկային և ճառագայթային անվտանգության կարգավորում",620609.6999999997,0.7393808618404965,"73.9%",2.0568652726790263e-4,"0.0%"
2019,"1055","ՀՀ Տավուշի մարզում տարածքային պետական կառավարում",607852.9,NA,NA,3.6882865211197447e-4,"0.0%"
2020,"1055","ՀՀ Տավուշի մարզում տարածքային պետական կառավարում",605658.9,-0.0036094258989304295,"-0.4%",3.2637809998327903e-4,"0.0%"
2021,"1055","ՀՀ Տավուշի մարզում տարածքային պետական կառավարում",581268,-0.04027167767203621,"-4.0%",3.1404995039611353e-4,"0.0%"
2022,"1055","ՀՀ Տավուշի մարզում տարածքային պետական կառավարում",516162.2,-0.11200650990592975,"-11.2%",2.3633365518218246e-4,"0.0%"
2023,"1055","ՀՀ Տավուշի մարզում տարածքային պետական կառավարում",575640.5999999999,0.1152319949039271,"11.5%",2.2217158049500093e-4,"0.0%"
2024,"1055","ՀՀ Տավուշի մարզում տարածքային պետական կառավարում",567677.6999999997,-0.01383311045120883,"-1.4%",1.881434575070777e-4,"0.0%"
2019,"1056","Կինեմատոգրաֆիայի ծրագիր",815222.4,NA,NA,4.946548399513911e-4,"0.0%"
2020,"1056","Կինեմատոգրաֆիայի ծրագիր",842017.1,0.032867963392566146,"3.3%",4.537470534180719e-4,"0.0%"
2021,"1056","Կինեմատոգրաֆիայի ծրագիր",714060.1999999997,-0.15196472850729548,"-15.2%",3.857954857137135e-4,"0.0%"
2022,"1056","Կինեմատոգրաֆիայի ծրագիր",483340.5,-0.32310959216043666,"-32.3%",2.213056807774449e-4,"0.0%"
2023,"1056","Կինեմատոգրաֆիայի ծրագիր",849723.3,0.7580221396717222,"75.8%",3.279552702579142e-4,"0.0%"
2024,"1056","Կինեմատոգրաֆիայի ծրագիր",849723.3,0,"0.0%",2.8162085561283086e-4,"0.0%"
2019,"1057","Արդարադատության ոլորտում քաղաքականության  մշակում՝ ծրագրերի համակարգում՝ խորհրդատվության և մոնիտորինգի իրականացում",1318909.2,NA,NA,8.002783280199577e-4,"0.1%"
2020,"1057","Արդարադատության ոլորտում քաղաքականության  մշակում՝ ծրագրերի համակարգում՝ խորհրդատվության և մոնիտորինգի իրականացում",1790369.8,0.35746251523607553,"35.7%",9.647963459158997e-4,"0.1%"
2021,"1057","Արդարադատության ոլորտում քաղաքականության  մշակում, ծրագրերի համակարգում, խորհրդատվության և մոնիտորինգի իրականացում",1801600.5,0.006272838158909888,"0.6%",9.733763903373544e-4,"0.1%"
2022,"1057","Արդարադատության ոլորտում քաղաքականության  մշակում, ծրագրերի համակարգում, խորհրդատվության և մոնիտորինգի իրականացում",1695458.5,-0.05891539217490227,"-5.9%",7.76294553368496e-4,"0.1%"
2023,"1057","Արդարադատության ոլորտում քաղաքականության  մշակում, ծրագրերի համակարգում, խորհրդատվության և մոնիտորինգի իրականացում",2118278.1,0.24938363280493148,"24.9%",8.175608068731562e-4,"0.1%"
2024,"1057","Արդարադատության ոլորտում քաղաքականության  մշակում, ծրագրերի համակարգում, խորհրդատվության և մոնիտորինգի իրականացում",2275107.8,0.07403640721206517,"7.4%",7.540311125367814e-4,"0.1%"
2019,"1058","Տնտեսական զարգացման և ներդրումների ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",1090033.4000000004,NA,NA,6.614027006847099e-4,"0.1%"
2020,"1058","Էկոնոմիկայի ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",2394437.3,1.1966641572634371,"119.7%",0.001290316870606694,"0.1%"
2021,"1058","Էկոնոմիկայի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",2285001.8999999994,-0.04570401572010274,"-4.6%",0.0012345505573161176,"0.1%"
2022,"1058","Էկոնոմիկայի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",2567891.1,0.12380261040483198,"12.4%",0.001175752679628216,"0.1%"
2023,"1058","Էկոնոմիկայի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",3317699,0.29199365191148474,"29.2%",0.001280483743566184,"0.1%"
2024,"1058","Էկոնոմիկայի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",3549742.2,0.06994100429243288,"7.0%",0.0011764787849985667,"0.1%"
2019,"1059","Բուսաբուծության խթանում և բույսերի պաշտպանություն",513206.9,NA,NA,3.114000265221485e-4,"0.0%"
2020,"1059","Բուսաբուծության խթանում և բույսերի պաշտպանություն",515387.2,0.004248384033807895,"0.4%",2.777323920967763e-4,"0.0%"
2021,"1059","Բուսաբուծության խթանում և բույսերի պաշտպանություն",412092.30000000005,-0.2004219351974592,"-20.0%",2.2264698275773024e-4,"0.0%"
2022,"1059","Բուսաբուծության խթանում և բույսերի պաշտպանություն",144334,-0.6497532227610174,"-65.0%",6.608578037497733e-5,"0.0%"
2023,"1059","Բուսաբուծության խթանում և բույսերի պաշտպանություն",3047239,20.112412875691106,"2 011.2%",0.001176098254320502,"0.1%"
2024,"1059","Բուսաբուծության խթանում և բույսերի պաշտպանություն",125382,-0.9588539002027737,"-95.9%",4.1554922783037675e-5,"0.0%"
2019,"1060","Մարդու իրավունքների պաշտպանություն",452644.7,NA,NA,2.746525262717823e-4,"0.0%"
2020,"1060","Մարդու իրավունքների պաշտպանություն",515412.3,0.13866858487462674,"13.9%",2.7774591801096594e-4,"0.0%"
2021,"1060","Մարդու իրավունքների պաշտպանություն",532480.3,0.03311523609351208,"3.3%",2.876907240754827e-4,"0.0%"
2022,"1060","Մարդու իրավունքների պաշտպանություն",542396.5999999999,0.01862284858237917,"1.9%",2.4834552207888937e-4,"0.0%"
2023,"1060","Մարդու իրավունքների պաշտպանություն",612122.4,0.1285513220399983,"12.9%",2.3625192709547104e-4,"0.0%"
2024,"1060","Մարդու իրավունքների պաշտպանություն",587082.5,-0.04090668794345709,"-4.1%",1.9457472328382637e-4,"0.0%"
2019,"1061","Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում",1848168.5,NA,NA,0.0011214185154513694,"0.1%"
2020,"1061","Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում",1992347,0.07801155576453112,"7.8%",0.001073638030197172,"0.1%"
2021,"1061","Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում",1970016.2,-0.011208288516006526,"-1.1%",0.0010643687419392433,"0.1%"
2022,"1061","Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում",1992269.5,0.011295998479606384,"1.1%",9.121945253700853e-4,"0.1%"
2023,"1061","Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում",2227402.3,0.11802258680364264,"11.8%",8.596778778098701e-4,"0.1%"
2024,"1061","Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում",2733100.5,0.22703496355373254,"22.7%",9.058220497023629e-4,"0.1%"
2019,"1062","ՀՀ հատուկ քննչական ծառայություններ",739524.1999999997,NA,NA,4.487232254550174e-4,"0.0%"
2020,"1062","ՀՀ հատուկ քննչական ծառայություններ",737869.9,-0.002236978857486638,"-0.2%",3.976241016137171e-4,"0.0%"
2021,"1062","ՀՀ հատուկ քննչական ծառայություններ",831711,0.12717838198847797,"12.7%",4.4936036095897586e-4,"0.0%"
2019,"1064","Հանրային ծառայությունների ոլորտի կարգավորում",798863.0999999999,NA,NA,4.8472846044658735e-4,"0.0%"
2020,"1064","Հանրային ծառայությունների ոլորտի կարգավորում",842907.7,0.05513410245134631,"5.5%",4.542269808753339e-4,"0.0%"
2021,"1064","Հանրային ծառայությունների ոլորտի կարգավորում",852553,0.011442889891740249,"1.1%",4.606209654755771e-4,"0.0%"
2022,"1064","Հանրային ծառայությունների ոլորտի կարգավորում",850946.9,-0.0018838711493596172,"-0.2%",3.8962053254373743e-4,"0.0%"
2023,"1064","Հանրային ծառայությունների ոլորտի կարգավորում",1109021.7,0.3032795583367187,"30.3%",4.2803288005094294e-4,"0.0%"
2024,"1064","Հանրային ծառայությունների ոլորտի կարգավորում",1117339.9000000004,0.007500484435967625,"0.8%",3.703161001332492e-4,"0.0%"
2019,"1066","Վերականգնվող էներգետիկայի ծրագիր",83656.1,NA,NA,5.076025236359743e-5,"0.0%"
2019,"1067","Ստանդարտների մշակում և հավատարմագրման համակարգի զարգացում",30803.4,NA,NA,1.8690667598140925e-5,"0.0%"
2020,"1067","Ստանդարտների մշակում և հավատարմագրման համակարգի զարգացում",30803.4,0,"0.0%",1.659936833261253e-5,"0.0%"
2021,"1067","Ստանդարտների մշակում և հավատարմագրման համակարգի զարգացում",30803.4,0,"0.0%",1.664259212967451e-5,"0.0%"
2022,"1067","Ստանդարտների մշակում և հավատարմագրման համակարգի զարգացում",1030803.4,32.4639487848744,"3 246.4%",4.7197089460681413e-4,"0.0%"
2023,"1067","Ստանդարտների մշակում և հավատարմագրման համակարգի զարգացում",30803.4,-0.9701170950736095,"-97.0%",1.1888737630076325e-5,"0.0%"
2024,"1067","Ստանդարտների մշակում և հավատարմագրման համակարգի զարգացում",1030803.4,32.4639487848744,"3 246.4%",3.416356071165933e-4,"0.0%"
2019,"1068","Ժողովրդագրական վիճակի բարելավում",14062980,NA,NA,0.008533034814965356,"0.9%"
2020,"1068","Ժողովրդագրական վիճակի բարելավում",18033097.7,0.28230984471285603,"28.2%",0.009717694504512093,"1.0%"
2021,"1068","Ժողովրդագրական վիճակի բարելավում",25249671.5,0.40018492219448243,"40.0%",0.01364200004489007,"1.4%"
2022,"1068","Ժողովրդագրական վիճակի բարելավում",31442000,0.2452439232724275,"24.5%",0.014396255258982896,"1.4%"
2023,"1068","Ժողովրդագրական վիճակի բարելավում",51295977.80000001,0.6314476750842826,"63.1%",0.019797958067694472,"2.0%"
2024,"1068","Ժողովրդագրական վիճակի բարելավում",66266008,0.2918363357526248,"29.2%",0.02196231393326121,"2.2%"
2019,"1070","Աջակցություն փախստականների ինտեգրմանը",84411.4,NA,NA,5.121854791658429e-5,"0.0%"
2020,"1070","Աջակցություն փախստականների ինտեգրմանը",2270030.8,25.892467131216872,"2 589.2%",0.0012232765660795588,"0.1%"
2021,"1070","Աջակցություն փախստականների ինտեգրմանը",2269910.8,-5.286271886706384e-5,"0.0%",0.0012263970735419845,"0.1%"
2022,"1070","Աջակցություն փախստականների ինտեգրմանը",1606867.86,-0.29210087903013626,"-29.2%",7.357318198592835e-4,"0.1%"
2023,"1070","Աջակցություն փախստականների ինտեգրմանը",158950.8,-0.9010803539253066,"-90.1%",6.134791475261614e-5,"0.0%"
2019,"1071","Բնապահպանության ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",1172608.5,NA,NA,7.115070315697173e-4,"0.1%"
2020,"1071","Շրջակա միջավայրի ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",1168054.5,-0.003883649146326329,"-0.4%",6.294424277211464e-4,"0.1%"
2021,"1071","Շրջակա միջավայրի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",1164867.3,-0.002728639802337951,"-0.3%",6.293594654841737e-4,"0.1%"
2022,"1071","Շրջակա միջավայրի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",1111153.3,-0.046111690147023654,"-4.6%",5.087604649405635e-4,"0.1%"
2023,"1071","Շրջակա միջավայրի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",1299686.4000000004,0.16967334750299568,"17.0%",5.016209447976014e-4,"0.1%"
2024,"1071","Շրջակա միջավայրի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",1313486.5,0.010618022932300963,"1.1%",4.353242896433493e-4,"0.0%"
2019,"1072","Ջրամատակարարաման և ջրահեռացման բարելավում",12610054.800000003,NA,NA,0.007651439213240793,"0.8%"
2020,"1072","Ջրամատակարարաման և ջրահեռացման բարելավում",14950892,0.18563259534764254,"18.6%",0.008056752280888148,"0.8%"
2021,"1072","Ջրամատակարարաման և ջրահեռացման բարելավում",9186502.9,-0.3855548618771375,"-38.6%",0.004963322907950813,"0.5%"
2022,"1072","Ջրամատակարարաման և ջրահեռացման բարելավում",11802369.199999997,0.28475104492700876,"28.5%",0.005403915770751152,"0.5%"
2023,"1072","Ջրամատակարարաման և ջրահեռացման բարելավում",15772098.199999997,0.33635017958936597,"33.6%",0.006087325989195967,"0.6%"
2024,"1072","Ջրամատակարարաման և ջրահեռացման բարելավում",12722234,-0.1933708604477239,"-19.3%",0.004216486030672159,"0.4%"
2019,"1073","Ընդերքի ուսումնասիրության՝ օգտագործման և պահպանման ծառայություններ",16925.299999999996,NA,NA,1.0269812952427799e-5,"0.0%"
2020,"1073","Ընդերքի ուսումնասիրության՝ օգտագործման և պահպանման ծառայություններ",16925.3,2.220446049250313e-16,"0.0%",9.120723324047567e-6,"0.0%"
2021,"1073","Ընդերքի ուսումնասիրության, օգտագործման և պահպանման ծառայություններ",16925.299999999996,-2.220446049250313e-16,"0.0%",9.144473161156883e-6,"0.0%"
2022,"1073","Ընդերքի ուսումնասիրության, օգտագործման և պահպանման ծառայություններ",133359.89999999997,6.879322670794609,"687.9%",6.10611017655503e-5,"0.0%"
2023,"1073","Ընդերքի ուսումնասիրության, օգտագործման և պահպանման ծառայություններ",29362.7,-0.7798236201436863,"-78.0%",1.1332691729180613e-5,"0.0%"
2024,"1073","Ընդերքի ուսումնասիրության, օգտագործման և պահպանման ծառայություններ",22000,-0.2507501013190204,"-25.1%",7.291383940492486e-6,"0.0%"
2019,"1074","Հանրային կարծիքի ուսումնասիրություններ",123278,NA,NA,7.480174656575627e-5,"0.0%"
2019,"1075","Մշակութային ժառանգության ծրագիր",3087738.3999999994,NA,NA,0.0018735559082573834,"0.2%"
2020,"1075","Մշակութային ժառանգության ծրագիր",2944178.8,-0.04649344646554243,"-4.6%",0.0015865621437331316,"0.2%"
2021,"1075","Մշակութային ժառանգության ծրագիր",2982531.3999999994,0.01302658656464728,"1.3%",0.0016114147660370962,"0.2%"
2022,"1075","Մշակութային ժառանգության ծրագիր",3068477,0.028816326963062577,"2.9%",0.0014049544605406162,"0.1%"
2023,"1075","Մշակութային ժառանգության ծրագիր",4063498.1,0.3242719759672308,"32.4%",0.0015683289108089902,"0.2%"
2024,"1075","Մշակութային ժառանգության ծրագիր",5065060.300000001,0.24647783150187785,"24.6%",0.0016786954240475482,"0.2%"
2019,"1077","Երկաթուղային ցանցի զարգացում",352000,NA,NA,2.1358405223272773e-4,"0.0%"
2020,"1077","Երկաթուղային ցանցի զարգացում",351500,-0.0014204545454545858,"-0.1%",1.8941668675903644e-4,"0.0%"
2021,"1077","Երկաթուղային ցանցի զարգացում",393658.80000000005,0.11993968705547675,"12.0%",2.1268765287783532e-4,"0.0%"
2022,"1077","Երկաթուղային ցանցի զարգացում",423000,0.07453459696569698,"7.5%",1.9367775505851296e-4,"0.0%"
2023,"1077","Երկաթուղային ցանցի զարգացում",370090,-0.12508274231678485,"-12.5%",1.4283822271291308e-4,"0.0%"
2024,"1077","Երկաթուղային ցանցի զարգացում",327445,-0.11522872814720742,"-11.5%",1.0852396429066192e-4,"0.0%"
2019,"1078","Աջակցություն մարդասիրական ծրագրերին",10000,NA,NA,6.0677287566115824e-06,"0.0%"
2020,"1078","Աջակցություն մարդասիրական ծրագրերին",2382300,237.23,"23 723.0%",0.0012837763097184995,"0.1%"
2019,"1079","Պետական գույքի կառավարում",1081296.7,NA,NA,6.561015081019208e-4,"0.1%"
2020,"1079","Պետական գույքի կառավարում",1121342.2,0.037034701021468,"3.7%",6.042700547570093e-4,"0.1%"
2021,"1079","Պետական գույքի կառավարում",1198763.8,0.06904368710996533,"6.9%",6.476732108539547e-4,"0.1%"
2022,"1079","Պետական գույքի կառավարում",-8917337.5,-8.438777764226781,"-843.9%",-0.0040829548654824875,"-0.4%"
2023,"1079","Պետական գույքի կառավարում",-8683502.8,-0.026222479523736686,"-2.6%",-0.003351444532072211,"-0.3%"
2024,"1079","Պետական գույքի կառավարում",-11476285,0.3216193124276989,"32.2%",-0.003803545461159764,"-0.4%"
2019,"1080","Դատական իշխանության գործունեության ապահովում և իրականացում",12380667.6,NA,NA,0.0075122532822569305,"0.8%"
2020,"1080","Դատական իշխանության գործունեության ապահովում և իրականացում",12662335.6,0.022750630991821508,"2.3%",0.006823492620150771,"0.7%"
2021,"1080","Դատական իշխանության գործունեության ապահովում և իրականացում",12165312.5,-0.039252087111006584,"-3.9%",0.006572726844034455,"0.7%"
2022,"1080","Դատական իշխանության գործունեության ապահովում և իրականացում",14227589.300000003,0.1695210706671122,"17.0%",0.006514344102880663,"0.7%"
2023,"1080","Դատական իշխանության գործունեության ապահովում և իրականացում",16685906.1,0.17278519559177852,"17.3%",0.006440015054928679,"0.6%"
2024,"1080","Դատական իշխանության գործունեության ապահովում և իրականացում",18928436.7,0.13439669302705703,"13.4%",0.006273386335136754,"0.6%"
2019,"1082","Սոցիալական աջակցություն անաշխատունակության դեպքում",12539209.699999997,NA,NA,0.007608452328187288,"0.8%"
2020,"1082","Սոցիալական աջակցություն անաշխատունակության դեպքում",9997028.199999997,-0.20273857450521782,"-20.3%",0.005387208987427179,"0.5%"
2021,"1082","Սոցիալական աջակցություն անաշխատունակության դեպքում",14351892.6,0.4356158963320722,"43.6%",0.007754101652112879,"0.8%"
2022,"1082","Սոցիալական աջակցություն անաշխատունակության դեպքում",18797541.5,0.30976046322977635,"31.0%",0.00860677455872159,"0.9%"
2023,"1082","Սոցիալական աջակցություն անաշխատունակության դեպքում",20571864.1,0.09439120536055223,"9.4%",0.007939821410834071,"0.8%"
2024,"1082","Սոցիալական աջակցություն անաշխատունակության դեպքում",20942326.2,0.01800819304459611,"1.8%",0.0069408427696015925,"0.7%"
2019,"1083","Անձնագրերի և վիզաների տրամադրում՝ բնակչության պետական ռեգիստրի միասնական համակարգի վարում",1625809.2,NA,NA,9.864969235603672e-4,"0.1%"
2020,"1083","Անձնագրերի և վիզաների տրամադրում՝ բնակչության պետական ռեգիստրի միասնական համակարգի վարում",2126535.1,0.3079856480083887,"30.8%",0.0011459494535385384,"0.1%"
2019,"1084","Գյուղատնտեսության ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",654047.1999999997,NA,NA,3.9685810036212853e-4,"0.0%"
2019,"1085","Արտակարգ իրավիճակների արձագանքման կարողությունների զարգացում",113581.60000000002,NA,NA,6.891823405419542e-5,"0.0%"
2020,"1085","Արտակարգ իրավիճակների արձագանքման կարողությունների զարգացում",126283.6,0.1118314938335081,"11.2%",6.805183813372249e-5,"0.0%"
2021,"1085","Արտակարգ իրավիճակների արձագանքման կարողությունների զարգացում",122494.60000000002,-0.03000389599282871,"-3.0%",6.618190413680398e-5,"0.0%"
2022,"1085","Արտակարգ իրավիճակների արձագանքման կարողությունների զարգացում",114777.4,-0.06300032817773216,"-6.3%",5.255278762045618e-5,"0.0%"
2023,"1085","Արտակարգ իրավիճակների արձագանքման կարողությունների զարգացում",121024.7,0.05442970480251352,"5.4%",4.671013281192005e-5,"0.0%"
2019,"1086","Գյուղական ենթակառուցվածքների վերականգնում և զարգացում",2689570,NA,NA,0.0016319581231919815,"0.2%"
2020,"1086","Գյուղական ենթակառուցվածքների վերականգնում և զարգացում",4225163.5,0.5709438683507029,"57.1%",0.0022768605154629136,"0.2%"
2021,"1086","Գյուղական ենթակառուցվածքների վերականգնում և զարգացում",3930456.6,-0.06975041320886155,"-7.0%",0.0021235638298755083,"0.2%"
2022,"1086","Գյուղական ենթակառուցվածքների վերականգնում և զարգացում",2198953.5,-0.44053484778333385,"-44.1%",0.0010068283152672808,"0.1%"
2023,"1086","Գյուղական ենթակառուցվածքների վերականգնում և զարգացում",633913.1999999997,-0.7117205070502857,"-71.2%",2.4466220336203455e-4,"0.0%"
2024,"1086","Գյուղական ենթակառուցվածքների վերականգնում և զարգացում",1361989,1.148541787740026,"114.9%",4.5139930553306457e-4,"0.0%"
2019,"1087","Դատավարական ղեկավարում և դատախազական հսկողություն",5039480.100000001,NA,NA,0.0030578198321141816,"0.3%"
2020,"1087","Դատավարական ղեկավարում և դատախազական հսկողություն",5090992,0.010221669493247765,"1.0%",0.002743439080958067,"0.3%"
2021,"1087","Դատավարական ղեկավարում և դատախազական հսկողություն",5793270.7,0.13794535524707174,"13.8%",0.003130012964701752,"0.3%"
2022,"1087","Դատավարական ղեկավարում և դատախազական հսկողություն",5929767.9,0.02356133643124947,"2.4%",0.0027150452361466497,"0.3%"
2023,"1087","Դատավարական ղեկավարում և դատախազական հսկողություն",6876501.2,0.15965773297804797,"16.0%",0.0026540225617855497,"0.3%"
2024,"1087","Դատավարական ղեկավարում և դատախազական հսկողություն",9170228.4,0.3335602122777206,"33.4%",0.0030392570948367323,"0.3%"
2019,"1088","Զբաղվածության ծրագիր",1742650.9000000004,NA,NA,0.0010573932978665058,"0.1%"
2020,"1088","Զբաղվածության ծրագիր",1984337.9,0.1386892807962854,"13.9%",0.0010693220780323873,"0.1%"
2021,"1088","Զբաղվածության ծրագիր",2100795.3999999994,0.05868834133541445,"5.9%",0.0011350266850443914,"0.1%"
2022,"1088","Զբաղվածության ծրագիր",1564345.6,-0.2553555667534304,"-25.5%",7.162622788266254e-4,"0.1%"
2023,"1088","Զբաղվածության ծրագիր",1910610.8,0.22134827495919063,"22.1%",7.374104973603638e-4,"0.1%"
2024,"1088","Զբաղվածության ծրագիր",638467,-0.6658309478832634,"-66.6%",2.116049104697462e-4,"0.0%"
2019,"1089","Սեյսմիկ պաշտպանություն",880666.1999999997,NA,NA,5.343643626715846e-4,"0.1%"
2020,"1089","Սեյսմիկ պաշտպանություն",888561.1,0.008964690594461588,"0.9%",4.7882873270260274e-4,"0.0%"
2021,"1089","Սեյսմիկ պաշտպանություն",803481.0999999999,-0.09575030912336824,"-9.6%",4.341081903686676e-4,"0.0%"
2022,"1089","Սեյսմիկ պաշտպանություն",752861.8,-0.06299998842536536,"-6.3%",3.447105988021541e-4,"0.0%"
2023,"1089","Սեյսմիկ պաշտպանություն",752861.8,0,"0.0%",2.905710542312536e-4,"0.0%"
2019,"1090","Փրկարարական ծառայություններ",8991380.699999997,NA,NA,0.005455725923503236,"0.5%"
2020,"1090","Փրկարարական ծառայություններ",11370557,0.264606335709932,"26.5%",0.006127377620326513,"0.6%"
2021,"1090","Փրկարարական ծառայություններ",11719256.199999997,0.030666852995855587,"3.1%",0.006331729646719491,"0.6%"
2022,"1090","Փրկարարական ծառայություններ",11608548,-0.009446691676558538,"-0.9%",0.005315171432929056,"0.5%"
2023,"1090","Փրկարարական ծառայություններ",13540247.300000003,0.1664031797947514,"16.6%",0.0052259311503291645,"0.5%"
2019,"1091","Հանրային իրազեկում",1089061.3,NA,NA,6.608128567722794e-4,"0.1%"
2020,"1091","Հանրային իրազեկում",1108862.5,0.01818189664805825,"1.8%",5.975449809995507e-4,"0.1%"
2021,"1091","Հանրային իրազեկում",1145932.7,0.03343083565365412,"3.3%",6.191293991623217e-4,"0.1%"
2022,"1091","Հանրային իրազեկում",860658.1999999997,-0.24894524783174465,"-24.9%",0.00039406701666359483,"0.0%"
2023,"1091","Հանրային իրազեկում",1077969.6,0.2524944281016557,"25.2%",4.160481553204622e-4,"0.0%"
2024,"1091","Հանրային իրազեկում",1323664.6,0.22792386724078306,"22.8%",4.386975821381096e-4,"0.0%"
2019,"1092","ՀՀ սահմանադրական դատարանի գործունեության ապահովում",725472.9,NA,NA,4.4019727774723995e-4,"0.0%"
2020,"1092","ՀՀ սահմանադրական դատարանի գործունեության ապահովում",721247.2,-0.005824752378758791,"-0.6%",3.886664436934057e-4,"0.0%"
2021,"1092","ՀՀ սահմանադրական դատարանի գործունեության ապահովում",683877.6999999997,-0.051812332858970134,"-5.2%",3.6948835608016975e-4,"0.0%"
2022,"1092","ՀՀ սահմանադրական դատարանի գործունեության ապահովում",704624.5999999999,0.03033714946400523,"3.0%",3.226243751465784e-4,"0.0%"
2023,"1092","ՀՀ սահմանադրական դատարանի գործունեության ապահովում",866442.3,0.2296509375346818,"23.0%",3.344080580812469e-4,"0.0%"
2024,"1092","ՀՀ սահմանադրական դատարանի գործունեության ապահովում",844232.0999999999,-0.025633790040029414,"-2.6%",2.7980092618128387e-4,"0.0%"
2019,"1093","Դատական և հանրային պաշտպանություն",612551.5,NA,NA,3.7167963514555597e-4,"0.0%"
2020,"1093","Դատական և հանրային պաշտպանություն",672149,0.09729386018971464,"9.7%",3.62208354447794e-4,"0.0%"
2021,"1093","Դատական և հանրային պաշտպանություն",672149,0,"0.0%",3.631515240969696e-4,"0.0%"
2022,"1093","Դատական և հանրային պաշտպանություն",1028979.6,0.5308802066208533,"53.1%",4.7113583671159966e-4,"0.0%"
2023,"1093","Դատական և հանրային պաշտպանություն",1550578.7,0.5069090776921137,"50.7%",5.984541751587431e-4,"0.1%"
2024,"1093","Դատական և հանրային պաշտպանություն",2063146.5,0.3305654850024704,"33.1%",6.837815116810583e-4,"0.1%"
2019,"1094","Էներգետիկ ենթակառուցվածքների և բնական պաշարների ոլորտում պետական քաղաքականության մշակում՝ ծրագրերի համակարգում և մոնիտորինգ",630686.3,NA,NA,3.82683339891096e-4,"0.0%"
2019,"1095","Ոստիկանության  աշխատողների և նրանց ընտանիքի անդամների առողջության պահպանում",925868.9,NA,NA,5.617921349382334e-4,"0.1%"
2020,"1095","Ոստիկանության  աշխատողների և նրանց ընտանիքի անդամների առողջության պահպանում",966643.1999999997,0.04403895627123844,"4.4%",5.209056962223402e-4,"0.1%"
2019,"1096","Ընտրական գործընթացների համակարգում՝կանոնակարգում և տեղեկատվության տրամադրում",1152412.7,NA,NA,6.992527679274397e-4,"0.1%"
2020,"1096","Ընտրական գործընթացների համակարգում՝կանոնակարգում և տեղեկատվության տրամադրում",1181729.1,0.025439150401588062,"2.5%",6.368114104373772e-4,"0.1%"
2021,"1096","Ընտրական գործընթացների համակարգում,կանոնակարգում և տեղեկատվության տրամադրում",1865645.1,0.578741777620607,"57.9%",0.0010079786795621853,"0.1%"
2022,"1096","Ընտրական գործընթացների համակարգում,կանոնակարգում և տեղեկատվության տրամադրում",1268369.5,-0.32014427610052953,"-32.0%",5.807445800110841e-4,"0.1%"
2023,"1096","Ընտրական գործընթացների համակարգում,կանոնակարգում և տեղեկատվության տրամադրում",1409814.7,0.11151734569461036,"11.2%",5.441255535208699e-4,"0.1%"
2024,"1096","Ընտրական գործընթացների համակարգում,կանոնակարգում և տեղեկատվության տրամադրում",984592.0999999999,-0.3016159499542742,"-30.2%",3.2631995572162596e-4,"0.0%"
2019,"1098","Բնակարանային ապահովում",1060000,NA,NA,6.431792482008277e-4,"0.1%"
2020,"1098","Բնակարանային ապահովում",4022000,2.7943396226415094,"279.4%",0.0021673795565998423,"0.2%"
2021,"1098","Բնակարանային ապահովում",1790614.2,-0.5547950770760816,"-55.5%",9.67440665387698e-4,"0.1%"
2022,"1098","Բնակարանային ապահովում",780375.5999999999,-0.5641855180194595,"-56.4%",3.5730826078118216e-4,"0.0%"
2023,"1098","Բնակարանային ապահովում",4353718.7,4.5790041359570965,"457.9%",0.0016803411097299967,"0.2%"
2024,"1098","Բնակարանային ապահովում",4017494.5,-0.07722690030479007,"-7.7%",0.0013315043126507678,"0.1%"
2019,"1099","Առողջության առաջնային պահպանում",26118556.6,NA,NA,0.015848031696300727,"1.6%"
